fecha,extra,super,diesel,extra_lag1,extra_lag7,extra_lag30,super_lag1,super_lag7,super_lag30,diesel_lag1,diesel_lag7,diesel_lag30,extra_rolling7,extra_rolling30,super_rolling7,super_rolling30,diesel_rolling7,diesel_rolling30,dia_semana,mes,es_fin_semana
2022-09-09,1332.6870000000001,42.889,2091.415,1284.373,1262.864,1414.239,66.478,103.126,31.906,2494.257,1836.127,2650.478,1351.7614285714285,1323.6483666666668,59.98842857142857,53.82013333333334,2164.6965714285716,2093.398133333333,4,9,0
2022-09-10,1609.6390000000001,81.138,1415.917,1332.6870000000001,1612.074,1470.683,42.889,103.424,19.958,2091.415,1438.0230000000001,2438.251,1351.4135714285712,1328.2802333333334,56.80471428571429,55.85946666666667,2161.5385714285717,2059.3203333333336,5,9,1
2022-09-11,911.297,110.569,909.254,1609.6390000000001,1086.285,1346.6770000000001,81.138,70.85,50.795,1415.917,1308.584,1978.635,1326.4152857142856,1313.7675666666667,62.478857142857144,57.851933333333335,2104.4914285714285,2023.6743,6,9,1
2022-09-12,1192.415,45.507000000000005,2345.506,911.297,1284.666,1364.4850000000001,110.569,20.298000000000002,83.134,909.254,3024.595,1199.887,1313.2365714285713,1308.0318999999997,66.08014285714286,56.597699999999996,2007.4787142857144,2061.8615999999997,0,9,0
2022-09-13,1275.372,64.751,2423.129,1192.415,1373.957,894.962,45.507000000000005,58.084,47.39,2345.506,1964.059,1276.529,1299.153,1320.7122333333332,67.03257142857143,57.17640000000001,2073.060142857143,2100.0816,1,9,0
2022-09-14,1144.516,19.945,2044.83,1275.372,1488.288,1251.7640000000001,64.751,57.896,21.246000000000002,2423.129,2831.943,2714.619,1250.042714285714,1317.1373,61.611,57.13303333333333,1960.6154285714285,2077.7553000000003,2,9,0
2022-09-15,1444.362,33.063,2934.431,1144.516,1284.373,1307.7730000000001,19.945,66.478,38.237,2044.83,2494.257,2762.954,1272.8982857142857,1321.6902666666667,56.837428571428575,56.960566666666665,2023.4974285714286,2083.4712,3,9,0
2022-09-16,1374.938,8.655,1671.044,1444.362,1332.6870000000001,1244.753,33.063,42.889,23.532,2934.431,2091.415,1863.922,1278.934142857143,1326.0297666666665,51.94685714285715,56.464666666666666,1963.4444285714287,2077.0419333333334,4,9,0
2022-09-17,1426.813,40.499,2121.433,1374.938,1609.6390000000001,1476.545,8.655,81.138,47.778,1671.044,1415.917,2703.697,1252.8161428571427,1324.3720333333333,46.14128571428572,56.22203333333333,2064.2324285714285,2057.6331333333333,5,9,1
2022-09-18,1029.271,41.556000000000004,1088.658,1426.813,911.297,1434.851,40.499,110.569,48.464,2121.433,909.254,1833.656,1269.6695714285713,1310.8527,36.28228571428571,55.99176666666666,2089.861571428571,2032.7998666666667,6,9,1
2022-09-19,1166.191,30.126,2150.121,1029.271,1192.415,1567.086,41.556000000000004,45.507000000000005,73.295,1088.658,2345.506,1944.826,1265.9232857142856,1297.4895333333334,34.085,54.552800000000005,2061.9494285714286,2039.6430333333335,0,9,0
2022-09-20,1242.229,6.304,1969.736,1166.191,1275.372,946.403,30.126,64.751,70.97,2150.121,2423.129,973.639,1261.1885714285713,1307.3504,25.73542857142857,52.397266666666674,1997.1789999999999,2072.8462666666665,1,9,0
2022-09-21,989.77,43.122,2660.253,1242.229,1144.516,1302.911,6.304,19.945,23.095,1969.736,2044.83,2598.04,1239.082,1296.9123666666667,29.04642857142857,53.06483333333334,2085.096571428571,2074.9200333333333,2,9,0
2022-09-22,1126.566,41.331,1937.414,989.77,1444.362,1309.144,43.122,33.063,52.719,2660.253,2934.431,2166.422,1193.6825714285715,1290.8264333333334,30.22757142857143,52.685233333333336,1942.6655714285714,2067.286433333333,3,9,0
2022-09-23,1194.5030000000002,22.492,1887.9840000000002,1126.566,1374.938,1558.979,41.331,8.655,22.939,1937.414,1671.044,2308.43,1167.9061428571429,1278.6772333333333,32.20428571428572,52.67033333333333,1973.6569999999997,2053.271566666667,4,9,0
2022-09-24,1154.31,26.154000000000003,1458.349,1194.5030000000002,1426.813,1431.172,22.492,40.499,41.16,1887.9840000000002,2121.433,1898.26,1128.9771428571428,1269.4484999999997,30.155,52.17013333333333,1878.9307142857142,2038.6078666666665,5,9,1
2022-09-25,794.368,8.178,1548.362,1154.31,1029.271,1316.458,26.154000000000003,41.556000000000004,54.813,1458.349,1088.658,2251.348,1095.4195714285713,1252.0455,25.386714285714287,50.615633333333335,1944.6027142857145,2015.175,6,9,1
2022-09-26,917.758,60.545,2720.496,794.368,1166.191,1508.5,8.178,30.126,76.974,1548.362,2150.121,1911.745,1059.9291428571428,1232.3541,29.732285714285716,50.068000000000005,2026.0848571428573,2042.1333666666665,0,9,0
2022-09-27,1003.792,24.635,1962.343,917.758,1242.229,902.2750000000001,60.545,6.304,98.606,2720.496,1969.736,1012.3330000000001,1025.8667142857144,1235.738,32.351000000000006,47.60230000000001,2025.0287142857144,2073.800366666667,1,9,0
2022-09-28,859.3820000000001,21.564,1997.067,1003.792,989.77,1211.617,24.635,43.122,88.33,1962.343,2660.253,2975.068,1007.239857142857,1223.9968333333334,29.271285714285717,45.37676666666666,1930.2878571428573,2041.2003333333334,2,9,0
2022-09-29,972.5260000000001,16.626,2185.127,859.3820000000001,1126.566,1326.482,21.564,41.331,48.626000000000005,1997.067,1937.414,1867.0720000000001,985.2341428571427,1212.1983,25.742,44.3101,1965.6754285714285,2051.802166666667,3,9,0
2022-09-30,1078.24,49.143,2170.326,972.5260000000001,1194.5030000000002,1358.549,16.626,22.492,25.982999999999997,2185.127,1887.9840000000002,2631.384,968.6251428571428,1202.8546666666668,29.54928571428572,45.0821,2006.01,2036.4335666666668,4,9,0
2022-10-01,1218.237,16.887,792.796,1078.24,1154.31,1452.188,49.143,26.154000000000003,33.515,2170.326,1458.349,2502.224,977.7575714285714,1195.0563,28.225428571428573,44.527833333333334,1910.9310000000003,1979.4526333333333,5,10,1
2022-10-02,812.875,23.506,1286.894,1218.237,794.368,1262.864,16.887,8.178,103.126,792.796,1548.362,1836.127,980.4014285714285,1180.0566666666666,30.415142857142857,41.87383333333333,1873.5784285714287,1961.1448666666665,6,10,1
2022-10-03,817.774,15.338000000000001,1702.273,812.875,917.758,1612.074,23.506,60.545,103.424,1286.894,2720.496,1438.0230000000001,966.1179999999998,1153.5800000000002,23.957,38.93763333333333,1728.118,1969.9532,0,10,0
2022-10-04,910.418,16.357,1812.616,817.774,1003.792,1086.285,15.338000000000001,24.635,70.85,1702.273,1962.343,1308.584,952.7788571428571,1147.7177666666669,22.77442857142857,37.1212,1706.7284285714286,1986.7542666666668,1,10,0
2022-10-05,877.2280000000001,39.332,2073.85,910.418,859.3820000000001,1284.666,16.357,21.564,20.298000000000002,1812.616,1997.067,3024.595,955.3282857142857,1134.1365,25.312714285714286,37.75566666666667,1717.6974285714284,1955.0627666666667,2,10,0
2022-10-06,1083.064,0.0,1900.258,877.2280000000001,972.5260000000001,1373.957,39.332,16.626,58.084,2073.85,2185.127,1964.059,971.1194285714284,1124.4400666666666,22.937571428571427,35.81953333333333,1677.0018571428573,1952.9360666666666,3,10,0
2022-10-07,960.306,14.624,1712.052,1083.064,1078.24,1488.288,0.0,49.143,57.896,1900.258,2170.326,2831.943,954.2717142857142,1106.8406666666667,18.006285714285713,34.37713333333333,1611.5341428571428,1915.6063666666666,4,10,0
2022-10-08,1098.932,38.234,1562.629,960.306,1218.237,1284.373,14.624,16.887,66.478,1712.052,792.796,2494.257,937.2281428571426,1100.6593,21.055857142857146,33.43566666666667,1721.5102857142858,1884.5520999999999,5,10,1
2022-10-09,878.355,30.857,616.325,1098.932,812.875,1332.6870000000001,38.234,23.506,42.889,1562.629,1286.894,2091.415,946.5824285714285,1085.5149,22.106,33.034600000000005,1625.714714285714,1835.3824333333334,6,10,1
2022-10-10,921.0690000000001,18.501,2516.37,878.355,817.774,1609.6390000000001,30.857,15.338000000000001,81.138,616.325,1702.273,1415.917,961.338857142857,1062.5625666666667,22.55785714285714,30.946700000000003,1742.0142857142857,1872.0642,0,10,0
2022-10-11,1066.656,0.862,1800.133,921.0690000000001,910.418,911.297,18.501,16.357,110.569,2516.37,1812.616,909.254,983.6585714285712,1067.7412,20.344285714285714,27.289800000000003,1740.231,1901.7601666666667,1,10,0
2022-10-12,1101.1970000000001,17.175,2570.208,1066.656,877.2280000000001,1192.415,0.862,39.332,45.507000000000005,1800.133,2073.85,2345.506,1015.6541428571428,1064.7006,17.179,26.345399999999998,1811.1392857142857,1909.2502333333332,2,10,0
2022-10-13,1307.458,31.528,2142.276,1101.1970000000001,1083.064,1275.372,17.175,0.0,64.751,2570.208,1900.258,2423.129,1047.7104285714283,1065.7701333333332,21.683,25.23796666666667,1845.7132857142858,1899.8884666666668,3,10,0
2022-10-14,1252.846,24.826999999999998,1980.777,1307.458,960.306,1144.516,31.528,14.624,19.945,2142.276,1712.052,2044.83,1089.501857142857,1069.3811333333333,23.14057142857143,25.400699999999997,1884.1025714285715,1897.7533666666666,4,10,0
2022-10-15,1279.174,20.409,1870.767,1252.846,1098.932,1444.362,24.826999999999998,38.234,33.063,1980.777,1562.629,2934.431,1115.2507142857141,1063.8748666666665,20.594142857142856,24.9789,1928.1222857142857,1862.2979,5,10,1
2022-10-16,908.564,31.778,2011.616,1279.174,878.355,1374.938,20.409,30.857,8.655,1870.767,616.325,1671.044,1119.5662857142856,1048.3290666666667,20.725714285714286,25.749666666666666,2127.4495714285717,1873.6503,6,10,1
2022-10-17,1049.327,34.824,1731.221,908.564,921.0690000000001,1426.813,31.778,18.501,40.499,2011.616,2516.37,2121.433,1137.8888571428572,1035.7462,23.05757142857143,25.5605,2015.2854285714286,1860.6432333333332,0,10,0
2022-10-18,1133.775,23.501,2232.873,1049.327,1066.656,1029.271,34.824,0.862,41.556000000000004,1731.221,1800.133,1088.658,1147.4772857142855,1039.2296666666666,26.291714285714285,24.958666666666666,2077.1054285714285,1898.7837333333334,1,10,0
2022-10-19,1352.1490000000001,19.807000000000002,2114.073,1133.775,1101.1970000000001,1166.191,23.501,17.175,30.126,2232.873,2570.208,2150.121,1183.3275714285714,1045.4282666666668,26.667714285714283,24.614700000000003,2011.9432857142856,1897.5821333333333,2,10,0
2022-10-20,1192.147,22.374,2414.124,1352.1490000000001,1307.458,1242.229,19.807000000000002,31.528,6.304,2114.073,2142.276,1969.736,1166.8545714285713,1043.7588666666668,25.359999999999996,25.150366666666667,2050.778714285714,1912.3950666666667,3,10,0
2022-10-21,1105.029,33.659000000000006,1816.549,1192.147,1252.846,989.77,22.374,24.826999999999998,43.122,2414.124,1980.777,2660.253,1145.737857142857,1047.6008333333334,26.621714285714287,24.834933333333332,2027.3175714285715,1884.2716,4,10,0
2022-10-22,1372.544,9.057,1781.525,1105.029,1279.174,1126.566,33.659000000000006,20.409,41.331,1816.549,1870.767,1937.414,1159.0764285714286,1055.8001,25.0,23.759133333333335,2014.5687142857143,1879.0753,5,10,1
2022-10-23,1005.518,41.189,843.774,1372.544,908.564,1194.5030000000002,9.057,31.778,22.492,1781.525,2011.616,1887.9840000000002,1172.927,1049.5006,26.344428571428573,24.382366666666666,1847.7341428571428,1844.2683,6,10,1
2022-10-24,1199.469,41.882,2770.42,1005.518,1049.327,1154.31,41.189,34.824,26.154000000000003,843.774,1731.221,1458.349,1194.375857142857,1051.0058999999999,27.352714285714285,24.906633333333332,1996.1911428571427,1888.0040000000001,0,10,0
2022-10-25,1198.864,4.94,2709.704,1199.469,1133.775,794.368,41.882,23.501,8.178,2770.42,2232.873,1548.362,1203.6742857142856,1064.4891,24.70114285714286,24.7987,2064.3098571428573,1926.7154,1,10,0
2022-10-26,1188.6770000000001,42.586,1970.837,1198.864,1352.1490000000001,917.758,4.94,19.807000000000002,60.545,2709.704,2114.073,2720.496,1180.3211428571428,1073.5197333333333,27.955285714285715,24.200066666666665,2043.8475714285717,1901.7267666666667,2,10,0
2022-10-27,1257.0420000000001,27.296,2732.547,1188.6770000000001,1192.147,1003.792,42.586,22.374,24.635,1970.837,2414.124,1962.343,1189.5918571428572,1081.9614,28.65842857142857,24.288766666666668,2089.3365714285715,1927.4002333333333,3,10,0
2022-10-28,1176.224,39.744,2645.205,1257.0420000000001,1105.029,859.3820000000001,27.296,33.659000000000006,21.564,2732.547,1816.549,1997.067,1199.7625714285714,1092.5228,29.527714285714286,24.89476666666667,2207.716,1949.0048333333332,4,10,0
2022-10-29,1327.079,26.349999999999998,1673.464,1176.224,1372.544,972.5260000000001,39.744,9.057,16.626,2645.205,1781.525,2185.127,1193.2675714285713,1104.3412333333333,31.998142857142856,25.2189,2192.2787142857146,1931.9494,5,10,1
2022-10-30,980.044,13.883000000000001,1058.6090000000002,1327.079,1005.518,1078.24,26.349999999999998,41.189,49.143,1673.464,843.774,2170.326,1189.6284285714285,1101.0680333333335,28.09728571428571,24.043566666666667,2222.9694285714286,1894.8921666666668,6,10,1
2022-10-31,1180.604,42.175,1764.354,980.044,1199.469,1218.237,13.883000000000001,41.882,16.887,1058.6090000000002,2770.42,792.796,1186.9334285714285,1099.8136000000002,28.139142857142854,24.8865,2079.2457142857143,1927.2774333333334,0,10,0
2022-11-01,1091.349,33.939,2010.891,1180.604,1198.864,812.875,42.175,4.94,23.506,1764.354,2709.704,1286.894,1171.574142857143,1109.0960666666665,32.28185714285714,25.234266666666667,1979.4152857142856,1951.4106666666667,1,11,0
2022-11-02,1353.266,29.532,2439.583,1091.349,1188.6770000000001,817.774,33.939,42.586,15.338000000000001,2010.891,1970.837,1702.273,1195.0868571428568,1126.9458,30.416999999999998,25.707400000000003,2046.3790000000001,1975.9876666666669,2,11,0
2022-11-03,1378.3700000000001,39.908,2150.811,1353.266,1257.0420000000001,910.418,29.532,27.296,16.357,2439.583,2732.547,1812.616,1212.4194285714282,1142.5442,32.218714285714285,26.49243333333333,1963.273857142857,1987.2608333333333,3,11,0
2022-11-04,1244.269,23.541,1110.554,1378.3700000000001,1176.224,877.2280000000001,39.908,39.744,39.332,2150.811,2645.205,2073.85,1222.1401428571426,1154.7789,29.904,25.966066666666666,1744.038,1955.1509666666668,4,11,0
2022-11-05,1156.372,45.432,1652.112,1244.269,1327.079,1083.064,23.541,26.349999999999998,0.0,1110.554,1673.464,1900.258,1197.7534285714285,1157.2225,32.63,27.480466666666665,1740.9877142857144,1946.8794333333333,5,11,1
2022-11-06,1043.865,48.004999999999995,1441.303,1156.372,980.044,960.306,45.432,13.883000000000001,14.624,1652.112,1058.6090000000002,1712.052,1206.8707142857143,1160.0078,37.504571428571424,28.593166666666665,1795.658285714286,1937.854466666667,6,11,1
2022-11-07,1131.851,11.645,2175.761,1043.865,1180.604,1098.932,48.004999999999995,42.175,38.234,1441.303,1764.354,1562.629,1199.9060000000002,1161.1051000000002,33.143142857142855,27.706866666666667,1854.4307142857142,1958.2922,0,11,0
2022-11-08,1152.3980000000001,15.506,1953.125,1131.851,1091.349,878.355,11.645,33.939,30.857,2175.761,2010.891,616.325,1208.6272857142856,1170.2398666666668,30.50985714285714,27.195166666666662,1846.1784285714286,2002.8522,1,11,0
2022-11-09,1169.345,17.685,2752.695,1152.3980000000001,1353.266,921.0690000000001,15.506,29.532,18.501,1953.125,2439.583,2516.37,1182.3528571428571,1178.5157333333332,28.81742857142857,27.167966666666665,1890.9087142857145,2010.7297,2,11,0
2022-11-10,1213.843,49.459,2276.746,1169.345,1378.3700000000001,1066.656,17.685,39.908,0.862,2752.695,2150.811,1800.133,1158.849,1183.4219666666665,30.181857142857144,28.787866666666666,1908.8994285714286,2026.6168,3,11,0
2022-11-11,1118.503,15.687000000000001,1823.631,1213.843,1244.269,1101.1970000000001,49.459,23.541,17.175,2276.746,1110.554,2570.208,1140.8824285714286,1183.9988333333336,29.059857142857144,28.738266666666668,2010.7675714285717,2001.7309,4,11,0
2022-11-12,1157.606,10.438,2067.821,1118.503,1156.372,1307.458,15.687000000000001,45.432,31.528,1823.631,1652.112,2142.276,1141.0587142857144,1179.003766666667,24.060714285714287,28.035266666666665,2070.1545714285717,1999.2490666666665,5,11,1
2022-11-13,864.094,10.0,1287.292,1157.606,1043.865,1252.846,10.438,48.004999999999995,24.826999999999998,2067.821,1441.303,1980.777,1115.3771428571429,1166.0453666666665,18.631428571428575,27.541033333333335,2048.153,1976.1329,6,11,1
2022-11-14,1144.611,19.369,2949.563,864.094,1131.851,1279.174,10.0,11.645,20.409,1287.292,2175.761,1870.767,1117.2,1161.5599333333332,19.734857142857145,27.50636666666667,2158.696142857143,2012.0927666666669,0,11,0
2022-11-15,1106.598,17.256999999999998,2428.538,1144.611,1152.3980000000001,908.564,19.369,15.506,31.778,2949.563,1953.125,2011.616,1110.6571428571428,1168.1610666666668,19.985000000000003,27.022333333333332,2226.612285714286,2025.9901666666667,1,11,0
2022-11-16,1195.291,14.501000000000001,2283.275,1106.598,1169.345,1049.327,17.256999999999998,17.685,34.824,2428.538,2752.695,1731.221,1114.3637142857142,1173.0265333333334,19.53014285714286,26.344900000000003,2159.5522857142855,2044.3919666666668,2,11,0
2022-11-17,1334.7150000000001,25.755000000000003,2675.931,1195.291,1213.843,1133.775,14.501000000000001,49.459,23.501,2283.275,2276.746,2232.873,1131.6311428571428,1179.7245333333335,16.143857142857144,26.420033333333333,2216.5787142857143,2059.1605666666665,3,11,0
2022-11-18,1343.3010000000002,23.119,1685.1480000000001,1334.7150000000001,1118.503,1352.1490000000001,25.755000000000003,15.687000000000001,19.807000000000002,2675.931,1823.631,2114.073,1163.7451428571426,1179.4296,17.205571428571428,26.53043333333333,2196.7954285714286,2044.8630666666666,4,11,0
2022-11-19,1302.9650000000001,42.293,1780.4950000000001,1343.3010000000002,1157.606,1192.147,23.119,10.438,22.374,1685.1480000000001,2067.821,2414.124,1184.5107142857141,1183.1235333333332,21.756285714285713,27.194399999999998,2155.748857142857,2023.7421000000002,5,11,1
2022-11-20,818.389,39.512,1185.842,1302.9650000000001,864.094,1105.029,42.293,10.0,33.659000000000006,1780.4950000000001,1287.292,1816.549,1177.9814285714285,1173.5688666666667,25.97228571428571,27.3895,2141.256,2002.7185333333332,6,11,1
2022-11-21,1112.136,46.137,2304.532,818.389,1144.611,1372.544,39.512,19.369,9.057,1185.842,2949.563,1781.525,1173.342142857143,1164.8886,29.796285714285716,28.6255,2049.1087142857145,2020.1521,0,11,0
2022-11-22,1140.102,12.024000000000001,2428.4230000000002,1112.136,1106.598,1005.518,46.137,17.256999999999998,41.189,2304.532,2428.538,843.774,1178.1284285714285,1169.3747333333333,29.048714285714286,27.65333333333333,2049.092285714286,2072.9737333333333,1,11,0
2022-11-23,1163.053,7.5,2817.657,1140.102,1195.291,1199.469,12.024000000000001,14.501000000000001,41.882,2428.4230000000002,2283.275,2770.42,1173.523,1168.1608666666666,28.048571428571424,26.507266666666666,2125.4325714285715,2074.5483,2,11,0
2022-11-24,1233.3780000000002,31.001,1989.871,1163.053,1334.7150000000001,1198.864,7.5,25.755000000000003,4.94,2817.657,2675.931,2709.704,1159.0462857142857,1169.3113333333336,28.798,27.375966666666667,2027.4240000000004,2050.5538666666666,3,11,0
2022-11-25,1201.97,12.248999999999999,2244.938,1233.3780000000002,1343.3010000000002,1188.6770000000001,31.001,23.119,42.586,1989.871,1685.1480000000001,1970.837,1138.8561428571427,1169.754433333333,27.24514285714286,26.36473333333333,2107.3940000000002,2059.6905666666667,4,11,0
2022-11-26,1371.374,33.25,1748.499,1201.97,1302.9650000000001,1257.0420000000001,12.248999999999999,42.293,27.296,2244.938,1780.4950000000001,2732.547,1148.6288571428572,1173.5655000000002,25.953285714285716,26.5632,2102.823142857143,2026.8889666666666,5,11,1
2022-11-27,907.111,44.369,1318.165,1371.374,818.389,1176.224,33.25,39.512,39.744,1748.499,1185.842,2645.205,1161.3034285714286,1164.5950666666665,26.647142857142853,26.717366666666667,2121.7264285714286,1982.6543,6,11,1
2022-11-28,1085.663,7.5,2282.501,907.111,1112.136,1327.079,44.369,46.137,26.349999999999998,1318.165,2304.532,1673.464,1157.5215714285714,1156.5478666666668,21.127571428571425,26.08903333333333,2118.579142857143,2002.9555333333335,0,11,0
2022-11-29,1019.635,18.811999999999998,2151.805,1085.663,1140.102,980.044,7.5,12.024000000000001,13.883000000000001,2282.501,2428.4230000000002,1058.6090000000002,1140.312,1157.8675666666668,22.09728571428571,26.253333333333334,2079.0622857142857,2039.3954,1,11,0
2022-11-30,1225.154,9.26,2413.781,1019.635,1163.053,1180.604,18.811999999999998,7.5,42.175,2151.805,2817.657,1764.354,1149.1835714285714,1159.352566666667,22.348714285714284,25.156166666666664,2021.3657142857144,2061.042966666667,2,11,0
2022-12-01,1171.5320000000002,34.254,2147.92,1225.154,1233.3780000000002,1091.349,9.26,31.001,33.939,2413.781,1989.871,2010.891,1140.3484285714285,1162.0253333333335,22.81342857142857,25.166666666666668,2043.9441428571429,2065.6106000000004,3,12,0
2022-12-02,1254.923,74.084,2219.742,1171.5320000000002,1201.97,1353.266,34.254,12.248999999999999,29.532,2147.92,2244.938,2439.583,1147.9131428571427,1158.7472333333333,31.647,26.65173333333333,2040.3447142857144,2058.2825666666668,4,12,0
2022-12-03,1336.5130000000001,42.504,2181.449,1254.923,1371.374,1378.3700000000001,74.084,33.25,39.908,2219.742,1748.499,2150.811,1142.9329999999998,1157.352,32.969,26.738266666666668,2102.1947142857143,2059.3038333333334,5,12,1
2022-12-04,832.207,49.25,1257.633,1336.5130000000001,907.111,1244.269,42.504,44.369,23.541,2181.449,1318.165,1110.554,1132.2324285714285,1143.6166,33.66628571428571,27.595233333333333,2093.547285714286,2064.206466666667,6,12,1
2022-12-05,1103.2740000000001,49.681,1973.327,832.207,1085.663,1156.372,49.25,7.5,45.432,1257.633,2282.501,1652.112,1134.7482857142857,1141.8466666666668,39.692142857142855,27.736866666666668,2049.3795714285716,2074.913633333333,0,12,0
2022-12-06,1160.6090000000002,31.062,2186.113,1103.2740000000001,1019.635,1043.865,49.681,18.811999999999998,48.004999999999995,1973.327,2151.805,1441.303,1154.8874285714285,1145.7381333333333,41.442142857142855,27.1721,2054.280714285714,2099.7406333333333,1,12,0
2022-12-07,1210.9460000000001,24.004,2400.391,1160.6090000000002,1225.154,1131.851,31.062,9.26,11.645,2186.113,2413.781,2175.761,1152.857714285714,1148.3746333333333,43.54842857142857,27.58406666666667,2052.3678571428572,2107.2283,2,12,0
2022-12-08,1095.132,20.808,1981.7160000000001,1210.9460000000001,1171.5320000000002,1152.3980000000001,24.004,34.254,15.506,2400.391,2147.92,1953.125,1141.9434285714285,1146.4657666666667,41.627571428571436,27.760800000000003,2028.6244285714286,2108.1813333333334,3,12,0
2022-12-09,1349.122,26.883,1950.326,1095.132,1254.923,1169.345,20.808,74.084,17.685,1981.7160000000001,2219.742,2752.695,1155.4004285714286,1152.4583333333333,34.88457142857143,28.0674,1990.1364285714285,2081.4357,4,12,0
2022-12-10,1319.967,37.123,2337.046,1349.122,1336.5130000000001,1213.843,26.883,42.504,49.459,1950.326,2181.449,2276.746,1153.0367142857142,1155.9958000000001,34.115857142857145,27.656200000000002,2012.3645714285715,2083.4456999999998,5,12,1
2022-12-11,905.1260000000001,64.542,1662.771,1319.967,832.207,1118.503,37.123,49.25,15.687000000000001,2337.046,1257.633,1823.631,1163.453714285714,1148.8832333333335,36.300428571428576,29.2847,2070.2414285714285,2078.0837,6,12,1
2022-12-12,1102.276,11.254999999999999,1925.764,905.1260000000001,1103.2740000000001,1157.606,64.542,49.681,10.438,1662.771,1973.327,2067.821,1163.3111428571428,1147.0389,30.811,29.311933333333336,2063.4467142857143,2073.348466666667,0,12,0
2022-12-13,1014.265,52.251000000000005,2274.107,1102.276,1160.6090000000002,864.094,11.254999999999999,31.062,10.0,1925.764,2186.113,1287.292,1142.404857142857,1152.0446000000002,33.838,30.7203,2076.0172857142857,2106.2423,1,12,0
2022-12-14,1220.89,33.001999999999995,3066.021,1014.265,1210.9460000000001,1144.611,52.251000000000005,24.004,19.369,2274.107,2400.391,2949.563,1143.8254285714286,1154.5872333333332,35.12342857142857,31.174733333333332,2171.107285714286,2110.1242333333334,2,12,0
2022-12-15,1290.4,19.75,2471.598,1220.89,1095.132,1106.598,33.001999999999995,20.808,17.256999999999998,3066.021,1981.7160000000001,2428.538,1171.720857142857,1160.7139666666667,34.97228571428571,31.257833333333334,2241.0904285714287,2111.559566666667,3,12,0
2022-12-16,1271.808,61.945,1951.303,1290.4,1349.122,1195.291,19.75,26.883,14.501000000000001,2471.598,1950.326,2283.275,1160.676,1163.2645333333335,39.981142857142856,32.8393,2241.23,2100.4938333333334,4,12,0
2022-12-17,1322.928,50.766999999999996,1432.412,1271.808,1319.967,1334.7150000000001,61.945,37.123,25.755000000000003,1951.303,2337.046,2675.931,1161.099,1162.8716333333332,41.930285714285716,33.67303333333333,2111.9965714285713,2059.0432,5,12,1
2022-12-18,948.524,56.699,1239.704,1322.928,905.1260000000001,1343.3010000000002,50.766999999999996,64.542,23.119,1432.412,1662.771,1685.1480000000001,1167.2987142857141,1149.7124000000001,40.80985714285714,34.792366666666666,2051.5584285714285,2044.1950666666667,6,12,1
2022-12-19,1133.563,33.749,2236.578,948.524,1102.276,1302.9650000000001,56.699,11.254999999999999,42.293,1239.704,1925.764,1780.4950000000001,1171.7682857142856,1144.0656666666666,44.02328571428571,34.50756666666667,2095.960428571429,2059.3978333333334,0,12,0
2022-12-20,1279.7,62.107,2520.709,1133.563,1014.265,818.389,33.749,52.251000000000005,39.512,2236.578,2274.107,1185.842,1209.6875714285713,1159.4427,45.431285714285714,35.26073333333333,2131.1892857142857,2103.8934,1,12,0
2022-12-21,1305.4370000000001,36.376,2351.273,1279.7,1220.89,1112.136,62.107,33.001999999999995,46.137,2520.709,3066.021,2304.532,1221.7657142857145,1165.8860666666667,45.91328571428571,34.93536666666667,2029.0824285714286,2105.4514333333336,2,12,0
2022-12-22,1385.74,95.82,2533.667,1305.4370000000001,1290.4,1140.102,36.376,19.75,12.024000000000001,2351.273,2471.598,2428.4230000000002,1235.3857142857144,1174.074,56.780428571428565,37.728566666666666,2037.9494285714286,2108.959566666667,3,12,0
2022-12-23,1422.635,30.537,1407.507,1385.74,1271.808,1163.053,95.82,61.945,7.5,2533.667,1951.303,2817.657,1256.9324285714283,1182.7267333333334,52.29357142857142,38.49646666666667,1960.2642857142857,2061.954566666667,4,12,0
2022-12-24,1528.74,44.787,1359.825,1422.635,1322.928,1233.3780000000002,30.537,50.766999999999996,31.001,1407.507,1432.412,1989.871,1286.3341428571428,1192.5721333333333,51.43928571428571,38.955999999999996,1949.8947142857144,2040.9530333333335,5,12,1
2022-12-25,962.299,26.878,658.721,1528.74,948.524,1201.97,44.787,56.699,12.248999999999999,1359.825,1239.704,2244.938,1288.302,1184.5830999999998,47.17914285714285,39.44363333333333,1866.8971428571429,1988.0791333333334,6,12,1
2022-12-26,1065.611,39.466,2291.721,962.299,1133.563,1371.374,26.878,33.749,33.25,658.721,2236.578,1748.499,1278.5945714285715,1174.391,47.99585714285714,39.65083333333333,1874.7747142857145,2006.1865333333333,0,12,0
2022-12-27,1331.145,35.75,2194.046,1065.611,1279.7,907.111,39.466,62.107,44.369,2291.721,2520.709,1318.165,1285.943857142857,1188.5254666666665,44.23057142857142,39.36353333333333,1828.1085714285714,2035.382566666667,1,12,0
2022-12-28,1149.712,34.839,2381.915,1331.145,1305.4370000000001,1085.663,35.75,36.376,7.5,2194.046,2351.273,2282.501,1263.6974285714284,1190.6604333333335,44.011,40.274833333333326,1832.486,2038.6963666666666,2,12,0
2022-12-29,1285.022,21.0,2415.533,1149.712,1385.74,1019.635,34.839,95.82,18.811999999999998,2381.915,2533.667,2151.805,1249.3091428571427,1199.506666666667,33.322428571428574,40.347766666666665,1815.6097142857143,2047.4873,3,12,0
